Make,Fuel_Type,Model,Variant,Unnamed: 0,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Doors,Gears,Power,Torque,Tripmeter,Seating_Capacity,Wheels_Size,12v_Power_Outlet,Number_of_Airbags,Compression_Ratio,USB_Ports
Lexus,Hybrid,Ls 500H,Distinct,1218,19371000,6.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0
Fiat,Petrol,Punto Evo,Dynamic 1.2,1221,535562,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Fiat,Diesel,Punto Evo,Active Multijet 1.3,1222,631292,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Fiat,Diesel,Punto Evo,Dynamic Multijet 1.3,1223,692655,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0
Fiat,Diesel,Punto Evo,Emotion Multijet 1.3,1224,747774,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Toyota,Petrol,Yaris,J,1225,940000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,G,1226,1055000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,V,1227,1174000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,Vx Cvt,1228,1418000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,G Cvt,1229,1175000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,J Cvt,1230,1010000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,V Cvt,1231,1294000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,Vx,1232,1296000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,V (O),1233,1197000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Yaris,J (O),1234,876000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
Toyota,Petrol,Yaris,G (O),1235,974000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
Toyota,Petrol,Yaris,J (O) Cvt,1236,935000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
Toyota,Petrol,Yaris,G (O) Cvt,1237,1083000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
Toyota,Petrol,Yaris,V (O) Cvt,1238,1317000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Skoda,Petrol,Octavia,Ambition 1.4 Tsi,1239,1599599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Skoda,Diesel,Octavia,Ambition 2.0 Tdi Cr,1240,1799599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Skoda,Petrol,Octavia,Style 1.4 Tsi,1241,1899599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Petrol,Octavia,Style 1.8 Tsi At,1242,2059599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Diesel,Octavia,Style 2.0 Tdi Cr,1243,2079599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Diesel,Octavia,Style 2.0 Tdi Cr At,1244,2299599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Petrol,Octavia,L & K 1.8 Tsi At,1245,2359599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Diesel,Octavia,L & K 2.0 Tdi Cr At,1246,2359599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Petrol,Octavia,Corporate Edition 1.4 Tsi,1247,1549000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Diesel,Octavia,Corporate Edition 2.0 Tdi,1248,1699000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Petrol,Octavia,Onyx 1.8 Tsi Dsg,1249,1999599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Skoda,Diesel,Octavia,Onyx 2.0 Tdi Dsg,1250,2199599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Porsche,Petrol,Cayenne Coupe,Base,1253,13151000,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Porsche,Petrol,Cayenne Coupe,Turbo,1254,19763000,8.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Mahindra,Diesel,Verito,1.5 D2,1255,748370,4.0,3.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Verito,1.5 D4 Bs-Iv,1256,772617,4.0,3.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Verito,1.5 D6 Bs-Iv,1257,845154,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Mitsubishi,Diesel,Pajero Sport,2.5 Mt,1258,2903750,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mitsubishi,Diesel,Pajero Sport,2.5 At,1259,2835500,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,10.0,0.0
Mitsubishi,Diesel,Pajero Sport,Limited Edition,1260,2953240,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,10.0,0.0
Mitsubishi,Diesel,Pajero Sport,Select Plus Mt,1261,2992800,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mitsubishi,Diesel,Pajero Sport,Select Plus At,1262,2952500,4.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,10.0,0.0
Bentley,Petrol,Flying Spur,V8,1263,34167064,8.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,9.0,0.0
Bentley,Petrol,Flying Spur,W12,1264,39382083,12.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,9.0,0.0
Honda,Petrol,City,Sv Mt Petrol,1265,991000,4.0,4.0,4.0,5.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0
Honda,Petrol,City,V Mt Petrol,1266,1065900,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0
Honda,Petrol,City,Vx Mt Petrol,1267,1182000,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0
Honda,Petrol,City,Vx Cvt Petrol,1268,1312000,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0
Honda,Diesel,City,Sv Mt Diesel,1269,1111000,4.0,4.0,4.0,6.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0
Honda,Diesel,City,V Mt Diesel,1270,1191000,4.0,4.0,4.0,6.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0
Honda,Diesel,City,Vx Mt Diesel,1271,1302000,4.0,4.0,4.0,6.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0
Honda,Diesel,City,Zx Mt Diesel,1272,1421000,4.0,4.0,4.0,6.0,0.0,0.0,2.0,5.0,0.0,3.0,6.0,0.0,0.0
Honda,Petrol,City,Zx Cvt Petrol,1273,1431000,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,6.0,0.0,0.0
Honda,Petrol,City,V Cvt Petrol,1274,1201000,4.0,4.0,4.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0
Mitsubishi,Diesel,Montero,3.2 At,1275,6862560,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,18.0,0.0,6.0,0.0,0.0
